Meta,ID,Owner,Deck,Elo,Match,Place,PlayerOrder,NewElo,
BMT,3b04ceb2a674d3254fae809658d98fd77354c36720a9151784e4c3703af9fdc8,Tank,Urza's Legion,968.7990756,60,1,,968.7990756,4.5795E-08
BMT,1cef34b80ae0dd0484474737612e89078cd037ba0f2fbf985e4ff42bb82ed63f,Wedgetable,Dying is Fun,978.4842235,60,2,,978.4842235,-1.1862E-08
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,932.360957,60,2,,932.360957,-3.3933E-08
BMT,93b5bc534e7b7f5844235038f95d82203cb97958accdbff895893934556581b5,Tank,Aminatou Blink,965.6155021,61,2,,965.6155021,-9.97591E-09
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,865.6452809,61,2,,865.6452809,-2.6453E-08
BMT,753ba8e01aafcc6abe11b8f0daa7929eaa217b9a128ca603c55c3cf2913ca966,Deniedpluto,The Blade Wyll's It,1068.148608,61,1,,1068.148608,-2.6357E-07
BMT,917a9280f12d03f0cd217187b8463f88d40694e488f7b5e53a3efd046479c6c9,Deniedpluto,Pumped Up Kicks,1098.931609,62,1,,1098.931609,4.7048E-07
BMT,82b0388fe8f6194cb6cce20349bfdfc51856ac90ba3163bc5c0a1d0c21d8d1d1,Wedgetable,Chiss-of-Death,1032.915652,62,2,,1032.915652,1.162E-07
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,889.9212594,62,2,,889.9212594,3.1611E-08
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,902.586696,62,2,,902.586696,-1.8288E-08
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,852.9551041,63,2,,852.9551041,2.83603E-09
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",926.6605323,63,2,,926.6605322,-6.8395E-08
BMT,9764ac4518f5ebcd404216d3372d4e2abc292014a07d21b864ce14aaa08103c4,Deniedpluto,The Human Society,1038.396936,63,1,,1038.396936,-3.3444E-07
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,835.8121886,64,2,,835.8121887,8.37E-08
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",971.6749356,64,1,,971.6749357,5.9015E-08
BMT,33ad36e090dbb96765a89e80678c677bdddade8dcc63a1ef3e92901af3179655,Deniedpluto,Mandatory Dungeon Hours // Queen's Orders,1071.456056,64,2,,1071.456056,5.728E-08
BMT,1cef34b80ae0dd0484474737612e89078cd037ba0f2fbf985e4ff42bb82ed63f,Wedgetable,Dying is Fun,1027.878984,65,1,,1027.878984,4.1276E-07
BMT,e567bc8964c571f57d38d7d244f7ec105ab3a91d5c14c642ff06168bcf8026ac,Deniedpluto,Tricksy Hobbitses,999.7161481,65,2,,999.7161481,1.87449E-08
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1076.335938,65,2,,1076.335938,-3.15099E-08
BMT,0ab149c93cc2d00af09331fa2fdff77d491e2db61fc589ecb8101a96c624511c,Deniedpluto,"Bears, Beasts, Battle-Scarred Ayula Cubs",967.0823743,66,2,,967.0823743,4.9831E-08
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",957.7981111,66,2,,957.7981111,-1.3564E-08
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,879.7360931,66,2,,879.736093,-5.4499E-08
BMT,045020b2567d2df5a6b554036c172e6e52c756668025f1c911339347547a3b3e,Wedgetable,Alela Force One,1038.377881,66,1,,1038.377881,-2.8177E-07
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",1006.808451,67,1,,1006.808451,3.1544E-07
BMT,045020b2567d2df5a6b554036c172e6e52c756668025f1c911339347547a3b3e,Wedgetable,Alela Force One,1019.752951,67,2,,1019.752951,1.8974E-07
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,868.5400058,67,2,,868.5400059,5.5402E-08
BMT,e15660b137e7fe45e6151804a94a62c8e2db4fa61bd939feaf7d4f2d547689ea,Deniedpluto,Omnath Smash Bang Fusion,1031.241091,67,2,,1031.241091,-1.6058E-07
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,888.2491736,68,2,,888.2491737,6.1322E-08
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,961.8109847,68,2,,961.8109846,-7.8995E-08
BMT,588bdc15c71967d2a534165737c532ef2e86c859653af76315db3fcfde7d688a,Deniedpluto,Epic Marwyning,1047.50116,68,1,,1047.50116,-4.8233E-07
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,823.3406193,69,2,,823.3406193,-3.7996E-08
BMT,1fcc29521c0b80f986131385b956a9a03471a34e37bb0392135f47918bfa0a57,Deniedpluto,+1 For Counters,1031.586398,69,1,,1031.586398,-1.4833E-07
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",987.6936228,69,2,,987.6936225,-3.13674E-07
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",969.5626656,70,2,,969.5626656,1.21271E-08
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,811.5546837,70,2,,811.5546837,-1.8947E-08
BMT,1e90ee947f85239ffc97b73ef0d6018408ce3348b9443fcbf60844e1797ab847,Deniedpluto,The Queen's Gambit,1029.916893,70,1,,1029.916893,-1.9318E-07
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",954.528122,71,2,,954.528122,-3.30531E-08
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,1015.254838,71,1,,1015.254838,-3.4917E-07
BMT,045020b2567d2df5a6b554036c172e6e52c756668025f1c911339347547a3b3e,Wedgetable,Alela Force One,1002.387154,71,2,,1002.387154,-3.8074E-07
BMT,917a9280f12d03f0cd217187b8463f88d40694e488f7b5e53a3efd046479c6c9,Deniedpluto,Pumped Up Kicks,1077.888098,71,2,,1077.888097,-9.3703E-07
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",937.9152279,72,2,,937.915228,7.3007E-08
BMT,82b0388fe8f6194cb6cce20349bfdfc51856ac90ba3163bc5c0a1d0c21d8d1d1,Wedgetable,Chiss-of-Death,1070.499588,72,1,,1070.499588,4.07601E-08
BMT,753ba8e01aafcc6abe11b8f0daa7929eaa217b9a128ca603c55c3cf2913ca966,Deniedpluto,The Blade Wyll's It,1047.177566,72,2,,1047.177566,-1.377E-08
BMT,045020b2567d2df5a6b554036c172e6e52c756668025f1c911339347547a3b3e,Wedgetable,Alela Force One,975.0284265,73,2,,975.0284269,3.80663E-07
BMT,3368c3599938a477d56c8ec778ec4bf5c9532c3773188239eac8de9287fb0155,Deniedpluto,Ratdos AristoRats,1003.4559,73,2,,1003.4559,1.9137E-07
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,924.6671447,73,1,,924.6671447,2.7968E-08
BMT,e3575e86ad82419d0dcc62905eced191d944977e4348686fb82e2d9ff189cc59,Deniedpluto,The Dark Side of the Moon,1063.309551,74,1,,1063.309551,2.5767E-07
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,802.6038107,74,2,,802.6038107,-1.1624E-08
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,911.6811715,74,2,,911.6811715,-4.6045E-08
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,994.7476159,75,2,,994.7476163,3.88581E-07
BMT,92732af0b74dba9e9f09063b0301986ff9c2985db128c0ae3276ce6d054fd250,Deniedpluto,I'd Tap That,1013.360026,75,1,,1013.360026,1.747E-07
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,790.581062,75,2,,790.581062,3.6718E-08
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1074.068188,76,1,,1074.068188,4.4141E-07
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,879.5549273,76,2,,879.5549272,-8.4567E-08
BMT,ea89e6e14852e92a4d00ce2c525843b717a56ebb5fd389ccc4588c87e2427953,Ghstflame,Krenko Mob Boss,1005.849662,76,2,,1005.849662,-4.4549E-07
BMT,d8c40f2ec113fc523df0a8ba4d9fe94f916bfadc53bf25fda64dc81edfadde57,Wedgetable,Long Live Prosper,1010.069925,76,2,,1010.069924,-6.1136E-07
BMT,01a8d04d84bd301caebd0fef082c8f85bff44eaab622a05cd12ea6a36c9e80ab,Deniedpluto,Don't Blink (or do),979.4148234,77,2,,979.4148234,2.6473E-08
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,778.49519,77,2,,778.49519,3.04397E-09
BMT,93b5bc534e7b7f5844235038f95d82203cb97958accdbff895893934556581b5,Tank,Aminatou Blink,998.2865507,77,1,,998.2865507,-2.9517E-08
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1103.879873,78,1,,1103.879873,3.5198E-07
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,979.8823418,78,2,,979.8823418,-2.3491E-08
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,919.6822958,78,2,,919.6822958,-2.8492E-08
BMT,b305b20dc4493fde9168a542a771a468c5da448307f1e73e4b2d45c24a78b453,Wedgetable,Gates over Fingers,1044.200268,79,1,,1044.200268,3.2756E-07
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,979.4033268,79,2,,979.4033268,4.58981E-08
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1050.464593,79,2,,1050.464593,-1.7345E-07
BMT,e3575e86ad82419d0dcc62905eced191d944977e4348686fb82e2d9ff189cc59,Deniedpluto,The Dark Side of the Moon,1043.009482,80,2,,1043.009482,4.6922E-07
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,962.7442145,80,2,,962.7442144,-5.8589E-08
BMT,b305b20dc4493fde9168a542a771a468c5da448307f1e73e4b2d45c24a78b453,Wedgetable,Gates over Fingers,1081.638464,80,1,,1081.638464,-1.1063E-07
BMT,01a8d04d84bd301caebd0fef082c8f85bff44eaab622a05cd12ea6a36c9e80ab,Deniedpluto,Don't Blink (or do),964.1466986,81,2,,964.1466986,1.9155E-08
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,964.1357334,81,2,,964.1357334,-1.3021E-08
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,899.5436665,81,2,,899.5436665,-1.4006E-08
BMT,045020b2567d2df5a6b554036c172e6e52c756668025f1c911339347547a3b3e,Wedgetable,Alela Force One,1017.70165,81,1,,1017.70165,-2.9213E-07
BMT,ea89e6e14852e92a4d00ce2c525843b717a56ebb5fd389ccc4588c87e2427953,Ghstflame,Krenko Mob Boss,983.4293237,82,2,,983.4293237,3.71409E-08
BMT,d8c40f2ec113fc523df0a8ba4d9fe94f916bfadc53bf25fda64dc81edfadde57,Wedgetable,Long Live Prosper,987.4716029,82,2,,987.4716029,-1.579E-09
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,1009.154394,82,1,,1009.154394,-2.3556E-07
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,984.3267585,83,2,,984.3267585,2.7502E-08
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,763.9136643,83,2,,763.9136643,1.68119E-08
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,938.9528277,83,1,,938.9528277,-4.4314E-08
BMT,6f010dc6bdd0c87464cd23f7edbaf9b5f0afb799662d0a0228076e5630aa2bf7,Deniedpluto,Life Shrine's a Way,1009.497894,84,2,,1009.497894,1.9343E-07
BMT,e08278e63ec93e33337f34b1f15526d139ab046dbec9d093fe05826a5ba1ee28,Ghstflame,Firesong & Sunspeaker,1052.367104,84,2,,1052.367104,1.5257E-07
BMT,cecc3924a43b6bd4ebe66096a9250b4247eec0ea5dd893081a2dac7634d88808,Wedgetable,Sidar & Tana Can't Be Blocked,1048.427937,84,1,,1048.427937,1.1735E-07
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,970.0925801,84,2,,970.09258,-6.3356E-08
BMT,436fe606ce20089eff1b812f0d3f7cfcd5048947b37eb36ecf188e182fcdf421,Ghstflame,Garthifacts,941.6756712,85,2,,941.6756712,3.64109E-08
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,837.0858404,85,1,,837.0858404,-1.178E-08
BMT,6f010dc6bdd0c87464cd23f7edbaf9b5f0afb799662d0a0228076e5630aa2bf7,Deniedpluto,Life Shrine's a Way,985.9493129,85,2,,985.9493127,-2.34259E-07
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1075.324822,85,2,,1075.324822,-4.9037E-07
BMT,5649276e637f4a8956efc8e5a65005329f96d2318f473a47e0a7664e5ef48617,Wedgetable,Sappy Fun Guys,984.3260124,86,2,,984.3260124,3.97901E-08
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,926.0671079,86,2,,926.0671079,2.8007E-08
BMT,6f010dc6bdd0c87464cd23f7edbaf9b5f0afb799662d0a0228076e5630aa2bf7,Deniedpluto,Life Shrine's a Way,1029.497898,86,1,,1029.497898,-2.099E-08
BMT,c363ddf71e9901b84df7bc5dcda39ec6d60dd4aa9593d536c3039b0fd3a40349,Tank,Shadowborns Apostle,970.0111223,86,2,,970.0111223,-4.6806E-08
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,961.3541219,87,2,,961.3541219,-4.4009E-08
BMT,cecc3924a43b6bd4ebe66096a9250b4247eec0ea5dd893081a2dac7634d88808,Wedgetable,Sidar & Tana Can't Be Blocked,1029.052088,87,2,,1029.052088,-1.7458E-07
BMT,588bdc15c71967d2a534165737c532ef2e86c859653af76315db3fcfde7d688a,Deniedpluto,Epic Marwyning,1083.611107,87,1,,1083.611107,-1.8141E-07
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,943.7153939,88,2,,943.715394,6.6387E-08
BMT,a31c51ad4afc7d15b9b32af61f011e11caba3ee98781749f238d1a9c12a20f43,Deniedpluto,Baba Lysaga and the Sac Attack,1111.127339,88,2,,1111.127339,2.61002E-09
BMT,cecc3924a43b6bd4ebe66096a9250b4247eec0ea5dd893081a2dac7634d88808,Wedgetable,Sidar & Tana Can't Be Blocked,1071.151096,88,1,,1071.151096,-6.9E-08
BMT,c363ddf71e9901b84df7bc5dcda39ec6d60dd4aa9593d536c3039b0fd3a40349,Tank,Shadowborns Apostle,950.0568173,89,2,,950.0568173,-8.73001E-10
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,924.8441977,89,2,,924.8441977,-3.1746E-08
BMT,0ab149c93cc2d00af09331fa2fdff77d491e2db61fc589ecb8101a96c624511c,Deniedpluto,"Bears, Beasts, Battle-Scarred Ayula Cubs",1005.907876,89,1,,1005.907876,-4.6738E-07
BMT,1cef34b80ae0dd0484474737612e89078cd037ba0f2fbf985e4ff42bb82ed63f,Wedgetable,Dying is Fun,1006.095038,90,2,,1006.095038,2.8027E-07
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,903.3492363,90,2,,903.3492363,3.8302E-08
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,908.2510846,90,2,,908.2510846,2.1134E-08
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,934.2650456,90,1,,934.2650456,-3.9709E-08
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,953.0215728,91,2,,953.0215728,3.13701E-08
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,968.2855806,91,1,,968.2855806,-7.984E-09
BMT,82b0388fe8f6194cb6cce20349bfdfc51856ac90ba3163bc5c0a1d0c21d8d1d1,Wedgetable,Chiss-of-Death,1048.556614,91,2,,1048.556614,-2.2893E-07
BMT,cb51810805714dfa90895db45208b8af601821911fafbce575c76ef4e27b4c28,Deniedpluto,Now That's a Paladin,1030.46798,91,2,,1030.46798,-4.9445E-07
BMT,cb51810805714dfa90895db45208b8af601821911fafbce575c76ef4e27b4c28,Deniedpluto,Now That's a Paladin,1014.099585,92,2,,1014.099586,7.5595E-07
BMT,ebbee1391659dbf963467f7c383fcbfdf031012b5ddaab2a17551043bb8f8a88,Ghstflame,The Flavor Green,1045.590241,92,1,,1045.590241,2.227E-07
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,922.2255346,92,2,,922.2255346,1.70271E-08
BMT,82b0388fe8f6194cb6cce20349bfdfc51856ac90ba3163bc5c0a1d0c21d8d1d1,Wedgetable,Chiss-of-Death,1031.374278,92,2,,1031.374278,4.3201E-09
BMT,6ccea629486adc4caf47cc45a0960c4e2b40bb44cd59e406f4ce4960c984d3cd,Wedgetable,Sauron the Real One,1038.078287,93,1,,1038.078287,8.045E-08
BMT,0a82a2bd7e1ee77aa3e6456f41c1641b666bad65adb28e15816a7bd9130dee63,Tank,Narci's Fables,939.9960704,93,2,,939.9960704,2.55E-09
BMT,9cdb4881e87de26ed6ee17e7c769764211c609a4b4f5ceb158f77ca44399dd8a,Ghstflame,Reanimation Nation,966.3133686,93,2,,966.3133686,-4.09179E-08
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,892.5662616,93,2,,892.5662616,-4.20799E-08
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,909.1974867,94,2,,909.1974867,-2.8629E-08
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1028.64232,94,2,,1028.64232,-2.7545E-07
BMT,43da563125bc79b4da61c64ebe37d2ccd667a34db8f04b0be06c00f72e3e2ae5,Wedgetable,Ruxa's Stompy Students,1038.691895,94,1,,1038.691895,-4.9593E-07
BMT,43da563125bc79b4da61c64ebe37d2ccd667a34db8f04b0be06c00f72e3e2ae5,Wedgetable,Ruxa's Stompy Students,1019.252845,95,2,,1019.252846,5.7767E-07
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1062.603526,95,1,,1062.603526,3.6341E-07
BMT,45b14794815059be509a6e7058b9a4c1f16240d03e63a0739b74e73896893c64,Ghstflame,Minsc & Boo vs The World,894.6753297,95,2,,894.6753298,5.892E-08
BMT,42158280eb0f2a1da9b11ae47f216b84ff5861d926221abe2424f2f87997842c,Ghstflame,BITE!,980.891445,96,2,,980.891445,2.2948E-08
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,954.5364991,96,1,,954.5364991,-9.372E-09
BMT,43da563125bc79b4da61c64ebe37d2ccd667a34db8f04b0be06c00f72e3e2ae5,Wedgetable,Ruxa's Stompy Students,999.1988107,96,2,,999.1988106,-7.4199E-08
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1052.517174,96,2,,1052.517174,-1.3938E-07
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1028.998616,97,2,,1028.998616,5.02598E-08
BMT,43da563125bc79b4da61c64ebe37d2ccd667a34db8f04b0be06c00f72e3e2ae5,Wedgetable,Ruxa's Stompy Students,977.8848137,97,2,,977.8848137,2.1216E-08
BMT,ea89e6e14852e92a4d00ce2c525843b717a56ebb5fd389ccc4588c87e2427953,Ghstflame,Krenko Mob Boss,1028.261879,97,1,,1028.261879,-3.7148E-07
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",919.9874786,98,2,,919.9874786,4.124E-08
BMT,d8c40f2ec113fc523df0a8ba4d9fe94f916bfadc53bf25fda64dc81edfadde57,Wedgetable,Long Live Prosper,967.5398753,98,2,,967.5398753,3.9937E-08
BMT,41029ca8665a96e258854534b9343a09886eaba8ae1fe31fd05f769aef74e78f,Ghstflame,Hitchhikers Guide to the Multiverse,1019.257741,98,1,,1019.257741,1.88199E-08
BMT,d9a188f8dbeb184b4c5cfa2bc7f0089e981cf60475c5e965c2aea8df24debe56,Ghstflame,Juri Duty,951.3940027,99,2,,951.3940027,3.86921E-08
BMT,c71a407a4dedb5b2c514fc333c36aa7a70fe2bf69cea00c86e1447f179997fa7,Tank,Rith's Dragons,1064.222308,99,1,,1064.222308,3.70198E-08
BMT,1cef34b80ae0dd0484474737612e89078cd037ba0f2fbf985e4ff42bb82ed63f,Wedgetable,Dying is Fun,987.7629241,99,2,,987.7629238,-2.75709E-07
BMT,ea89e6e14852e92a4d00ce2c525843b717a56ebb5fd389ccc4588c87e2427953,Ghstflame,Krenko Mob Boss,1005.054028,100,2,,1005.054028,3.7626E-07
BMT,114da0b1f4a69c6f77da524fa7756d8f741287c578afc8188ec80748273c2a70,Tank,Toots with the Pir,904.5045799,100,2,,904.50458,5.94231E-08
BMT,3fe1000e644cfb25426efce2bec80543643a73946d4efdfc59fcb2bc19fc5dd2,Deniedpluto,Draw Go Drakes,978.2545724,100,2,,978.2545724,-9.82607E-09
BMT,75b4098373eb06e79b7022963e9dc7072472bc13106d2656ac8dbc0a605731ad,Wedgetable,Zedruu the Goathearted,899.7600733,100,1,,899.7600733,-2.58591E-08
BMT,b305b20dc4493fde9168a542a771a468c5da448307f1e73e4b2d45c24a78b453,Wedgetable,Gates over Fingers,1055.692939,101,2,,1055.692939,3.2258E-07
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,999.5609848,101,1,,999.5609848,2.381E-08
BMT,ab7768b207523ceb9f5201c1d7cbc965a98fc73c16b8b0e5917f77d52111e8ea,Tank,"Ziatora, the Incinerator",900.9085176,101,2,,900.9085176,-4.639E-08
BMT,3f91df57aeb0ebbaa7c39325dd9c6f4c86969fc8eb88e3dfbadb8a4042dd0a15,Ghstflame,Big Dungeon Energy,878.6665707,102,2,,878.6665707,6.75004E-09
BMT,3fe1000e644cfb25426efce2bec80543643a73946d4efdfc59fcb2bc19fc5dd2,Deniedpluto,Draw Go Drakes,1011.89821,102,1,,1011.89821,1.86003E-09
BMT,c363ddf71e9901b84df7bc5dcda39ec6d60dd4aa9593d536c3039b0fd3a40349,Tank,Shadowborns Apostle,932.1234165,102,2,,932.1234165,-8.61201E-09
BMT,3f91df57aeb0ebbaa7c39325dd9c6f4c86969fc8eb88e3dfbadb8a4042dd0a15,Ghstflame,Big Dungeon Energy,864.9911663,103,2,,864.9911663,2.2452E-08
BMT,15596c083131889aff60c5d05f7688291e65052960867b91c6131c1d43308a30,Tank,"Braids, Arisen Nightmare",981.6744218,103,2,,981.6744218,-1.1904E-08
BMT,3fe1000e644cfb25426efce2bec80543643a73946d4efdfc59fcb2bc19fc5dd2,Deniedpluto,Draw Go Drakes,1043.899193,103,1,,1043.899193,-4.1055E-07
BMT,7d76a26578e5bd0e71e7e4e973a8baae150530ee9b49b37ef953e9b1c2a5a56f,Deniedpluto,It's Toolbox Time,1032.106619,104,1,,1032.106619,1.9795E-07
BMT,93b5bc534e7b7f5844235038f95d82203cb97958accdbff895893934556581b5,Tank,Aminatou Blink,979.4188444,104,2,,979.4188444,-3.8522E-08
BMT,3f91df57aeb0ebbaa7c39325dd9c6f4c86969fc8eb88e3dfbadb8a4042dd0a15,Ghstflame,Big Dungeon Energy,851.3132383,104,2,,851.3132382,-5.9423E-08
BMT,3f91df57aeb0ebbaa7c39325dd9c6f4c86969fc8eb88e3dfbadb8a4042dd0a15,Ghstflame,Big Dungeon Energy,841.6863941,105,2,,841.6863942,7.74839E-08
BMT,d8c40f2ec113fc523df0a8ba4d9fe94f916bfadc53bf25fda64dc81edfadde57,Wedgetable,Long Live Prosper,1012.218574,105,1,,1012.218574,4.67001E-08
BMT,93b5bc534e7b7f5844235038f95d82203cb97958accdbff895893934556581b5,Tank,Aminatou Blink,963.8289532,105,2,,963.8289532,3.93781E-08
BMT,0d167ce04e379789278028a307408c520cff2542b0b4c1c910c7a116d3fdd2d3,Deniedpluto,Galazeth the Burninator,1043.141563,105,2,,1043.141563,-4.6356E-07
BMT,551a37a2134c879bae312c9ce9b58d43d70d486936573c0b50f794580d215571,Ghstflame,"Jinnie Fay, Jetmir's Second",1037.925317,106,1,,1037.925317,3.1878E-07
BMT,93b5bc534e7b7f5844235038f95d82203cb97958accdbff895893934556581b5,Tank,Aminatou Blink,945.5839335,106,2,,945.5839335,-8.43897E-09
